plaza_code,Tollname,Latitude,Longitude,Car Rate Single,Lcvrate Single,Busrate Single,Threeaxle Single,Fouraxle Single,HCM EME Single,Oversized Single
345009,Choratha,24.51511082,81.23112164,0,0,0,0,0,0,0
536161,Chorwad Check Post,21.1621,76.624,0,0,0,0,0,0,0
536217,Chota Mawana,29.11606317,77.87557103,0,0,0,0,0,0,0
536050,Chounda Morena Flyover,26.4884,77.98028,0,0,0,0,0,0,0
540510,Chourakheri Toll Plaza,24.04987767,77.64958796,0,0,0,0,0,0,0
556029,Clever Leaf (P4) Plaza,12.88387895,77.50055654,0,0,0,0,0,0,0
556005,Coorgal Toll Plaza,12.44228114,76.10187009,0,0,0,0,0,0,0
311004,Cwg Flyover Plaza DME Km1500,28.603991,77.269563,0,0,0,0,0,0,0
536187,Dabok,24.64987444,73.87181967,0,0,0,0,0,0,0
570049,Dadiya Toll Plaza,27.71088778,75.209958,0,0,0,0,0,0,0
312061,Dadri Toll Plaza,28.60611917,76.30497881,0,0,0,0,0,0,0
540014,Dahisar,19.25769977,72.871509,0,0,0,0,0,0,0
536075,Dakan Kotra,24.50041759,73.72072742,0,0,0,0,0,0,0
556059,Dakore Km 164,25.86708938,79.42276368,0,0,0,0,0,0,0
546002,Dalavada Toll Plaza,23.97357717,75.40981964,0,0,0,0,0,0,0
540513,Dangdiya Toll Plaza,22.42474142,75.07234948,0,0,0,0,0,0,0
536127,Dannur Toll Plaza,16.15436126,76.08584158,0,0,0,0,0,0,0
536274,Danpur Toll Plaza,23.51301903,74.6920033,0,0,0,0,0,0,0
536257,Dariba (Rajpura) Toll Plaza,24.97166649,74.11349074,0,0,0,0,0,0,0
320101,Dasna Plaza DME Km 2760,28.67499804,77.49544245,0,0,0,0,0,0,0
540027,Datala Toll Plaza,20.82611864,76.20250806,0,0,0,0,0,0,0
545079,Datia-Bhander Toll Plaza,25.71607606,78.70197975,0,0,0,0,0,0,0
536263,Daulat Pura Toll Plaza,25.40287219,75.56871182,0,0,0,0,0,0,0
570055,Daulatpura Fee Plaza,25.88373673,76.53040112,0,0,0,0,0,0,0
536229,Debari (Sakroda) Toll Plaza,24.56422703,73.86716678,0,0,0,0,0,0,0
536162,Degloor Check Post,18.31999873,77.35270738,0,0,0,0,0,0,0
536175,Dehra Shahpur Toll Plaza,27.6695,76.5847,0,0,0,0,0,0,0
540009,Dehuroad NH 48 Toll Plaza,18.700286,73.692154,0,0,0,0,0,0,0
545036,Delanpur Toll Plaza,23.41723745,74.99708112,0,0,0,0,0,0,0
536144,Deori Border Check Post,21.07432383,80.44208324,0,0,0,0,0,0,0
536068,Derhi Toll Plaza,25.518048,82.998103,0,0,0,0,0,0,0
536132,Deshalpar Toll Plaza,23.19571,69.47114,0,0,0,0,0,0,0
536272,Desuri Toll Plaza,25.29294707,73.56186326,0,0,0,0,0,0,0
116003,Devanahalli Toll Plaza,13.19323827,77.65008601,0,0,0,0,0,0,0
536128,Devarahulaba Gal Toll Plaza,16.417556,76.250806,0,0,0,0,0,0,0
545012,Devkhedi Toll Plaza,24.516005,77.769897,0,0,0,0,0,0,0
540037,Dhamangaon Toll Plaza,20.7376422,78.1407111,0,0,0,0,0,0,0
345084,Dhamnod Toll Plaza,22.21630242,75.51337293,0,0,0,0,0,0,0
546005,Dhamnod Toll Plaza,23.4236606,74.98422683,0,0,0,0,0,0,0
336026,Dharampur Danta Toll Plaza,22.24808673,69.68427004,0,0,0,0,0,0,0
536210,Dhawali Toll Plaza,27.22140066,75.82999853,0,0,0,0,0,0,0
536130,Dholiya Toll Plaza,28.66783497,75.20879112,0,0,0,0,0,0,0
570053,Dighal Toll Plaza,28.0685439,75.34194718,0,0,0,0,0,0,0
320104,DME Km 5200,28.823169,77.64859,0,0,0,0,0,0,0
556009,DoddamavatHuru Toll Plaza,12.89311673,77.04456745,0,0,0,0,0,0,0
536070,Dongrale Toll Plaza,20.76541396,74.57443596,0,0,0,0,0,0,0
520016,Dostpur,26.28270733,82.4750499,0,0,0,0,0,0,0
550020,Duddeda Toll Plaza,18.00024629,78.88761653,0,0,0,0,0,0,0
536220,Dug Toll Plaza,23.95782612,75.86032315,0,0,0,0,0,0,0
320055,Duhai,28.73757729,77.47810499,0,0,0,0,0,0,0
536294,Dujod Toll Plaza,27.52516202,75.13457171,0,0,0,0,0,0,0
352065,Dumpalagattu Paatimeeda Palli,14.62471153,78.783213,0,0,0,0,0,0,0
320100,Dundahera Plaza DME Km 1990,28.635887,77.444447,0,0,0,0,0,0,0
550005,Dundigal,17.59466331,78.40778693,0,0,0,0,0,0,0
570045,Dungarpur Fee Plaza,26.66733389,76.3207281,0,0,0,0,0,0,0
545102,Durjanpura Toll Plaza,22.4755053,75.57210474,0,0,0,0,0,0,0
540043,Dusarbid Toll Plaza,20.03413873,76.31804867,0,0,0,0,0,0,0
560005,Ecrlink Road Toll Plaza,12.90164738,80.21843685,0,0,0,0,0,0,0
550002,Edulanagulapally,17.46245614,78.2492466,0,0,0,0,0,0,0
560006,Egatur Toll Plaza,12.88951594,80.19779191,0,0,0,0,0,0,0
545019,Eklehra Toll Plaza,22.192429,78.689015,0,0,0,0,0,0,0
536225,Ekwasa Toll Plaza,24.48322105,76.25027715,0,0,0,0,0,0,0
552002,Elchuru Toll Plaza,16.10696431,79.92897455,0,0,0,0,0,0,0
520033,EPE Rasoolpur Plaza,28.7025974,77.52288945,0,0,0,0,0,0,0
536134,Ethipothala EMC Check Post,16.541244,79.380177,0,0,0,0,0,0,0
545004,Fanda Toll Plaza,23.22466758,77.19090101,0,0,0,0,0,0,0
312040,Farukhnagar,28.455781,76.856801,0,0,0,0,0,0,0
536256,Fatehnagar (Sunwar) Toll Plaza,24.84818188,74.08550674,0,0,0,0,0,0,0
320058,FatehpurRampur,28.43771402,77.588752,0,0,0,0,0,0,0
520018,Fulvariya,26.15995116,82.86263621,0,0,0,0,0,0,0
545043,Futera Toll Plaza,24.6698837,77.74850095,0,0,0,0,0,0,0
545017,Gadaghat,23.30182858,79.67342872,0,0,0,0,0,0,0
545076,Gadariya Toll Plaza,24.146502,82.491474,0,0,0,0,0,0,0
536072,Gadha Plaza,21.92146905,77.73827284,0,0,0,0,0,0,0
536224,Galana Toll Plaza,25.07966252,76.01912467,0,0,0,0,0,0,0
536264,Ganesh Pura Toll Plaza,25.46764084,75.74374742,0,0,0,0,0,0,0
545028,Gangiwara Toll Plaza,22.12207165,78.8277481,0,0,0,0,0,0,0
552005,Ganpathi Forest Check Post,15.92998699,79.09768312,0,0,0,0,0,0,0
546001,Garoth Toll Plaza,24.29836242,75.6469593,0,0,0,0,0,0,0
546032,Gavhan Plaza,18.951875,73.018836,0,0,0,0,0,0,0
540038,GavnerTalegaon Shivni Toll,20.616395,77.85051095,0,0,0,0,0,0,0
536273,Gazipur Mod Toll Plaza,26.98267988,76.943164,0,0,0,0,0,0,0
570040,Gb(Newadiya),26.378622,76.546867,0,0,0,0,0,0,0
540050,Ghaigaon Jambargaon Toll Plaza,19.893828,74.784524,0,0,0,0,0,0,0
520011,Gharkuiya,26.63826503,81.37049116,0,0,0,0,0,0,0
312070,Ghata Samsabad Fee Plaza,27.7669771,76.9951228,0,0,0,0,0,0,0
345089,Ghatabillod Toll Plaza,22.64453633,75.56926973,0,0,0,0,0,0,0
550009,Ghatkesar,17.44186335,78.66674322,90,0,0,0,0,0,0
311002,Ghazipur Plaza DME Km 7500,28.62921042,77.3238212,0,0,0,0,0,0,0
545018,Ghoradongri Toll Plaza,22.125288,78.025027,0,0,0,0,0,0,0
536290,Girdharpura Toll Plaza,27.253094,77.4562715,0,0,0,0,0,0,0
570037,Gogamedi Toll Plaza,29.134011,75.058531,0,0,0,0,0,0,0
540509,Golkheri Toll Plaza,23.39508424,77.39969395,0,0,0,0,0,0,0
540052,Gonde Toll Plaza,19.79014243,74.06906768,0,0,0,0,0,0,0
536190,Gopalpura,25.2739096,75.09348737,0,0,0,0,0,0,0
536266,Govindi Nagur Toll Plaza,27.03619928,75.12039531,0,0,0,0,0,0,0
556006,Gudemarana Halli Toll Plaza,13.04422481,77.26086494,0,0,0,0,0,0,0
536233,Gulganv Toll Plaza,25.81878688,75.19777149,0,0,0,0,0,0,0
556002,Gunjur Toll Plaza,13.43788971,77.51051905,0,0,0,0,0,0,0
545085,Gvr Behari Toll Plaza,24.74228596,82.10959663,0,0,0,0,0,0,0
536141,Hadakhed Border Check Post,21.42881078,74.98191995,0,0,0,0,0,0,0
540049,HadasPimpalgaon Toll Plaza,19.93139752,74.94996837,0,0,0,0,0,0,0
520013,Haliyapur,26.5127338,81.76746307,0,0,0,0,0,0,0
536019,Halol Toll Plaza,22.48981161,73.46555377,0,0,0,0,0,0,0
556058,Hamirpur Km125,25.63355322,79.69407926,0,0,0,0,0,0,0
536126,Hamsabhavi Toll Plaza,14.561583,75.346972,0,0,0,0,0,0,0
545098,Harduwani (Damoh) Toll Plaza,23.849222,79.60967,0,0,0,0,0,0,0
556032,Harpanahalli Toll Plaza,14.80639791,75.97515093,0,0,0,0,0,0,0
340042,Hativale Fee Plaza,16.611829,73.545512,0,0,0,0,0,0,0
545011,Hatta Toll Plaza,24.123109,79.55156,0,0,0,0,0,0,0
536125,Hediyala Toll Plaza,14.54708974,75.54728911,0,0,0,0,0,0,0
345033,Heeran Khedi,23.56125823,77.3684099,0,0,0,0,0,0,0
556016,Hemagudda Toll Plaza,15.43230468,76.40553626,0,0,0,0,0,0,0
312067,Hilalpur Fee Plaza,28.212915,77.124201,0,0,0,0,0,0,0
540018,Hingana Road Toll Plaza,21.15084272,79.00293946,0,0,0,0,0,0,0
556015,Hiremannapur Toll Plaza,15.77300895,76.30753877,0,0,0,0,0,0,0
556025,Hosur Road (P1) Toll,12.8588937,77.65589108,0,0,0,0,0,0,0
536002,HSTL TP01-Khadki,22.6479969,73.5197764,0,0,0,0,0,0,0
536004,HSTL TP03-Galiya Danti,23.364301,73.51540018,0,0,0,0,0,0,0
536005,HSTL TP04-Gajan,23.5051103,73.3033763,0,0,0,0,0,0,0
536003,HSTL TP02-Gaman Bariyanamuvad A,23.01322553,73.61809991,0,0,0,0,0,0,0
545069,Ichoul Toll Plaza,24.349306,80.778889,0,0,0,0,0,0,0
311005,Indirapuram Plaza DME Km9500,28.632236,77.344611,0,0,0,0,0,0,0
570022,Indragarh Toll Plaza,25.743931,76.168992,0,0,0,0,0,0,0
536254,Indrapura Toll Plaza,27.10697802,74.39204939,0,0,0,0,0,0,0
230001,IVRCL Chengapally Tollways Li,11.012852,77.073167,0,0,0,0,0,0,0
517002,Jagatsukh,32.19609728,77.20368599,0,0,0,0,0,0,0
546007,Jaitpur Toll Plaza,28.88753298,74.03022476,0,0,0,0,0,0,0
536177,Jakhrana Toll Plaza,27.97362949,76.20063408,0,0,0,0,0,0,0
536014,JamnagarBypass-Vadinar,22.4271343,69.9139827,0,0,0,0,0,0,0
545034,Jaswadi Toll Plaza,21.78758243,76.44422149,0,0,0,0,0,0,0
312064,Jat Guwana Toll Plaza,28.12121748,76.17937179,0,0,0,0,0,0,0
556019,Javoor Toll Plaza,13.79485429,75.98205217,0,0,0,0,0,0,0
536047,Jawahar Nagar,17.12879396,77.34992265,0,0,0,0,0,0,0
520005,Jewar Toll Plaza,28.11421676,77.57549292,0,0,0,0,0,0,0
536271,Jhilwara Toll Plaza,25.23295602,73.66898205,0,0,0,0,0,0,0
536260,Jhirana Toll Plaza,26.28937313,75.63072854,0,0,0,0,0,0,0
345041,Jhiriya Toll Plaza,24.5668853,81.41434165,0,0,0,0,0,0,0
536298,Jiliya Toll Plaza,27.25490451,74.85462183,0,0,0,0,0,0,0
536093,Jogewal Toll Plaza,29.96220044,74.75152743,0,0,0,0,0,0,0
345034,Jognihai,24.5919366,81.46579342,0,0,0,0,0,0,0
536184,Jonnada Toll Plaza,18.01127543,83.40778035,0,0,0,0,0,0,0
536284,Joshiraram Toll Plaza,26.23472026,73.02022649,0,0,0,0,0,0,0
545048,Julwaniya Toll Plaza,21.85646282,75.221911,0,0,0,0,0,0,0
556023,Kabbur Plaza,16.3550366,74.70873047,0,0,0,0,0,0,0
556001,Kadathanamale Toll Plaza,13.21332317,77.55430328,0,0,0,0,0,0,0
536172,Kadwala Plaza,23.7549136,75.82701267,0,0,0,0,0,0,0
556063,Kakrahi Km 280,26.79399352,79.32634927,0,0,0,0,0,0,0
536129,Kaladera Toll Plaza,27.18683655,75.59416345,0,0,0,0,0,0,0
536195,Kaladera Toll Plaza,27.18691841,75.59416119,0,0,0,0,0,0,0
536255,Kalawa Toll Plaza,27.04022103,74.63077293,0,0,0,0,0,0,0
312069,Kalinger Fee Plaza,28.02364242,77.11207319,0,0,0,0,0,0,0
536107,Kallapura Toll Plaza,14.08038342,75.53464071,0,0,0,0,0,0,0
540507,Kalmora Toll Plaza,23.225745,75.034617,0,0,0,0,0,0,0
545101,Kalyanpura Toll Plaza,24.127005,77.650435,0,0,0,0,0,0,0
556020,Kamthana Toll Plaza,17.845891,77.448414,0,0,0,0,0,0,0
556028,Kanakapura Road (P3) Plaza,12.85736068,77.52783219,0,0,0,0,0,0,0
536024,Kansari Toll Plaza,24.31414113,72.14648419,0,0,0,0,0,0,0
536054,Karahal Toll Plaza,25.503944,77.073194,0,0,0,0,0,0,0
556062,Karampur Km243,26.50124302,79.43524186,0,0,0,0,0,0,0
540039,Karanja Lad Toll Plaza,20.51535726,77.4598493,0,0,0,0,0,0,0
556035,Karikatti Toll Plaza,15.73840634,75.06379595,0,0,0,0,0,0,0
570010,Kasari Toll Plaza,27.02291103,74.81145711,0,0,0,0,0,0,0
536171,Kasherol Toll Plaza,21.71525863,72.78106183,0,0,0,0,0,0,0
320112,Kashi Plaza DME Km 5823,28.896616,77.64537,0,0,0,0,0,0,0
545083,Katangi Toll Plaza,23.49053537,79.82587204,0,0,0,0,0,0,0
540017,Katol Road Toll Plaza,21.18419088,79.0321215,0,0,0,0,0,0,0
536222,Kawai Toll Plaza,24.76605314,76.67437746,0,0,0,0,0,0,0
546027,Kaytha,23.229287,76.040933,0,0,0,0,0,0,0
550008,Keesara,17.30758166,78.37798895,0,0,0,0,0,0,0
570054,Kekri Toll Plaza,25.9390105,75.14079045,0,0,0,0,0,0,0
570017,Kelankot Toll Plaza,26.10879667,72.37642948,0,0,0,0,0,0,0
340025,Kelwad,21.47133534,78.87235648,0,0,0,0,0,0,0
536202,Khadaka Toll Plaza,21.03851343,78.9796453,0,0,0,0,0,0,0
540025,Khadka Toll Plaza,19.5555125,74.98220926,0,0,0,0,0,0,0
536228,Khairad Toll Plaza,24.19805381,73.99299159,0,0,0,0,0,0,0
540003,Khalapur Toll Plaza,18.80108035,73.28536696,0,0,0,0,0,0,0
312068,Khalilpur Fee Plaza,28.15763617,77.15287067,0,0,0,0,0,0,0
312074,Khalilpur Toll Plaza,28.15814418,77.1541689,0,0,0,0,0,0,0
556057,Khanna Km 86,25.57718907,80.06305197,0,0,0,0,0,0,0
570024,Khanpur Toll,24.656954,76.31513131,0,0,0,0,0,0,0
312059,Kharkhara Toll Plaza,28.92669241,76.37590916,0,0,0,0,0,0,0
312037,Kharkhoda,28.858488,76.946385,0,0,0,0,0,0,0
536156,Kharpi Check Post,21.3748258,77.63172427,0,0,0,0,0,0,0
312060,Kherari Toll Plaza,28.82784209,76.34897716,0,0,0,0,0,0,0
312053,Kheri Sharaf Ali Toll Plaza,29.55317663,76.53557813,0,0,0,0,0,0,0
545007,Kherkheda,24.01664,75.393569,0,0,0,0,0,0,0
7001,Kherki Daula Toll Plaza,28.395604,76.98176,0,0,0,0,0,0,0
545046,Khiriya Naka Toll Plaza,24.64259448,78.76477857,0,0,0,0,0,0,0
340066,Khuian Sarvar Plaza,30.08924081,74.02700856,0,0,0,0,0,0,0
540055,Khutgar Sapgaon Toll Plaza,19.432251,73.359175,0,0,0,0,0,0,0
312057,Kilazafargarh Toll Plaza,29.098408,76.425469,0,0,0,0,0,0,0
536215,Kir Ki Choki (Bargaon),24.5799452,74.19801802,0,0,0,0,0,0,0
536186,Kiramsariya (Osian),26.66840403,72.32414798,0,0,0,0,0,0,0
312073,Kiranj Toll Plaza,28.18827681,77.17226531,0,0,0,0,0,0,0
570032,Kk Toll Plaza,28.10538378,76.7082428,0,0,0,0,0,0,0
550001,Kokapet,17.40654774,78.33088012,0,0,0,0,0,0,0
540051,Kokmathan Toll Plaza,19.84034088,74.47280404,0,0,0,0,0,0,0
560014,Kolappancheri,13.06561339,80.07441981,0,0,0,0,0,0,0
570015,Kolha Toll Plaza,29.51999533,74.33598761,0,0,0,0,0,0,0
570016,Kolu Toll Plaza,26.90435423,72.31208613,0,0,0,0,0,0,0
540028,Kopra Kharghar Toll Plaza,19.03741657,73.0784357,0,0,0,0,0,0,0
330073,Kota Bypass Toll Plaza,25.12865715,75.79617744,0,0,0,0,0,0,0
545082,Kotatala Toll Plaza,23.780076,79.464341,0,0,0,0,0,0,0
552004,Kovvuru,17.02729,81.719536,0,0,0,0,0,0,0
545031,Kuabadla Toll Plaza,22.36356677,78.62100469,0,0,0,0,0,0,0
536025,Kuchhvada Toll Plaza,24.45785879,72.27012129,0,0,0,0,0,0,0
312036,Kundali,28.91046333,77.02529541,0,0,0,0,0,0,0
536275,Kundela Toll Plaza,23.54022256,74.50137047,0,0,0,0,0,0,0
536191,Kuradiya,25.69497963,75.33640901,0,0,0,0,0,0,0
520014,Kurebhar,26.38928698,82.12622231,0,0,0,0,0,0,0
556018,Kurki Toll Plaza,14.35163497,75.9794629,0,0,0,0,0,0,0
540008,Kusgaon NH48 Toll Plaza,18.760253,73.439713,0,0,0,0,0,0,0
540004,Kusgaon Toll Plaza,18.760371,73.430045,0,0,0,0,0,0,0
536059,Kusthala Toll Plaza,25.96824085,76.25308541,0,0,0,0,0,0,0
536108,Kutrahalli Toll Plaza,14.28482482,75.30492281,0,0,0,0,0,0,0
169001,L&T Krishnagiri Thopur Toll P,12.00646562,78.08049415,0,0,0,0,0,0,0
1002,L&T Vadodra,22.35331552,73.23689945,0,0,0,0,0,0,0
540512,Lawada Toll Plaza,21.85968372,80.10671095,0,0,0,0,0,0,0
29001,Laxamannath Plaza,13.19384579,77.64964126,0,0,0,0,0,0,0
540059,Limbe Toll Plaza,19.779805,75.194678,0,0,0,0,0,0,0
536183,Linglapura,13.44375605,76.13788513,0,0,0,0,0,0,0
556024,Link Road (L1) Toll,12.936583,77.5315,0,0,0,0,0,0,0
536185,Lordiya (Phalodi),27.05835004,72.41443033,0,0,0,0,0,0,0
545090,Madhav Sihora Silodi Corridor,23.44463835,80.14070746,0,0,0,0,0,0,0
550023,Madugulapally Toll Plaza,16.9794,79.4537,0,0,0,0,0,0,0
360027,Madukkarai,10.895638,76.945815,0,0,0,0,0,0,0
556031,Magadi Road (P6) Plaza,12.99024523,77.47208687,0,0,0,0,0,0,0
560010,Mahabalipuram Plaza,12.61681232,80.09790068,0,0,0,0,0,0,0
345077,Mahauri Toll Plaza,24.57732906,80.69082556,0,0,0,0,0,0,0
520010,Mahurakalan,26.71953893,81.13019381,0,0,0,0,0,0,0
570026,Mahuwa Toll,27.45757425,76.60804895,0,0,0,0,0,0,0
312019,Main PlazaVillage Jakhauli,28.91743075,77.16126896,0,0,0,0,0,0,0
345066,Majhgawan,23.869976,80.350801,0,0,0,0,0,0,0
570013,Malasar Toll Plaza,28.262625,74.565161,0,0,0,0,0,0,0
536101,Malegaon Toll Plaza,18.82987445,77.01337994,0,0,0,0,0,0,0
540048,Maliwada Toll Plaza,19.94017688,75.16423663,0,0,0,0,0,0,0
536056,Mallampet,17.56090054,78.36870725,0,0,0,0,0,0,0
570051,Malpura Toll Plaza,26.30560014,75.41191799,0,0,0,0,0,0,0
545044,Malyakhedi,24.04733398,75.03566718,0,0,0,0,0,0,0
536308,Mamrejpur Fee Plaza,25.48627,84.998221,0,0,0,0,0,0,0
545023,Manankheda,23.79660284,75.10198266,0,0,0,0,0,0,0
545037,Manawarkukshi Toll Plaza,22.2106468,75.02615358,0,0,0,0,0,0,0
536282,Mandala Sojat Toll Plaza,25.98433501,73.72943299,0,0,0,0,0,0,0
350041,Mandamarri Toll Plaza,19.00942296,79.47751468,0,0,0,0,0,0,0
545103,Mandleswar Toll Plaza,22.28045025,75.69547154,0,0,0,0,0,0,0
536146,Mandrup Border Check Post,17.26304394,75.5108624,0,0,0,0,0,0,0
312042,Maneshar-7A,28.3257533,76.89029929,0,0,0,0,0,0,0
312043,Maneshar-7B,28.31098775,76.8949172,0,0,0,0,0,0,0
536211,Mangalbad (Morwan) Toll Plaza,24.60570997,74.34327917,0,0,0,0,0,0,0
24001,Mansar Toll Plaza,21.382312,79.25332,0,0,0,0,0,0,0
556017,Marali,15.46914745,76.57643254,0,0,0,0,0,0,0
536150,MarawadeCheck Post,17.24133,75.342526,0,0,0,0,0,0,0
536089,Maroud Toll Plaza,20.89556043,81.68676391,0,0,0,0,0,0,0
536285,Mata Magri Toll Plaza,26.511361,73.804889,0,0,0,0,0,0,0
520007,Mathura Toll Plaza,27.66012698,77.73349342,0,0,0,0,0,0,0
536269,Mator Toll Plaza,27.77569956,76.60603923,0,0,0,0,0,0,0
312020,Maujpur,28.28177917,77.43821925,0,0,0,0,0,0,0
556056,Mavai Km 54,25.54412358,80.37066701,0,0,0,0,0,0,0
320054,Mavikala,28.87764836,77.24741221,0,0,0,0,0,0,0
545021,Mawai Toll Plaza,24.79140897,78.92407141,0,0,0,0,0,0,0
242001,Mayar Toll Plaza,29.10066572,75.88495191,0,0,0,0,0,0,0
570039,Mb(Gundwa),27.248519,77.469328,0,0,0,0,0,0,0
545068,MblNewargaon,21.82606491,80.04175063,0,0,0,0,0,0,0
560004,Medavakkam Toll Plaza,12.91835572,80.21027619,0,0,0,0,0,0,0
550006,Medchal,17.35415899,78.29682221,0,0,0,0,0,0,0
540042,Mehkar Toll Plaza,20.18562409,76.57157257,0,0,0,0,0,0,0
320107,Mehrauli Plaza DME Km 2350,28.655347,77.474082,0,0,0,0,0,0,0
536021,Mehsana Toll Plaza,23.52741445,72.38819829,0,0,0,0,0,0,0
536262,Meoda Kalan Toll Plaza,25.99645203,75.20629817,0,0,0,0,0,0,0
540016,Mhasane Phata,18.93308495,74.49306235,0,0,0,0,0,0,0
545022,Mhow Plaza,22.60740394,75.79418384,0,0,0,0,0,0,0
540022,Mmkipl Toll Plaza,19.98015013,74.49094946,0,0,0,0,0,0,0
312052,Mohna Toll Plaza,29.77512609,76.60247157,0,0,0,0,0,0,0
536062,Moka Toll Plaza,15.194774,76.999231,0,0,0,0,0,0,0
536276,Mor Toll Plaza,26.15757647,75.41702424,0,0,0,0,0,0,0
536292,Moraka Toll Plaza,27.43122912,77.02131826,0,0,0,0,0,0,0
570056,Mount Abu Green Tax Plaza,24.580646,72.72535944,0,0,0,0,0,0,0
540504,MR-10 Toll Plaza,22.77555648,75.86035591,0,0,0,0,0,0,0
545095,Mubarakpur Toll Plaza,23.31024775,77.31935882,0,0,0,0,0,0,0
540012,Mulund(EEH),19.1534,72.9657,0,0,0,0,0,0,0
540013,Mulund(LBS),19.16913092,72.966843,0,0,0,0,0,0,0
556033,Mundaragi Toll Plaza,15.13813316,75.88987195,0,0,0,0,0,0,0
280001,Murlitol,25.59031211,85.8759728,0,0,0,0,0,0,0
392011,Murma Toll Plaza,23.4467814,85.12007628,0,0,0,0,0,0,0
556030,Mysore Road (P5) Plaza,12.9059095,77.47072692,0,0,0,0,0,0,0
2007,Nadiad Toll Plaza,22.69708827,72.89998633,0,0,0,0,0,0,0
536295,Nagal Toll Plaza,27.66330629,75.66752719,0,0,0,0,0,0,0
536133,Nagarjunasagar EMC Check Post,16.56774446,79.33345891,0,0,0,0,0,0,0
24003,Nagpur Bypass Check Toll Plaza,20.23028855,79.01305152,0,0,0,0,0,0,0
536176,Nainasar Toll Plaza,28.47701435,74.63847079,0,0,0,0,0,0,0
550019,Nanakramguda,17.24187222,78.21095735,0,0,0,0,0,0,0
540023,Nanduri,20.200237,79.029373,0,0,0,0,0,0,0
545030,Nanpur Toll Plaza,22.27008,74.51286264,0,0,0,0,0,0,0
536135,Narajamalatand A EMC Check Post,16.1643569,79.2997719,0,0,0,0,0,0,0
556043,Narsingi,17.38234139,78.35070757,0,0,0,0,0,0,0
536142,Navapur Border Check Post,21.16212071,73.74037469,0,0,0,0,0,0,0
570019,Naya Nagar Toll Plaza,25.24846366,71.7331007,0,0,0,0,0,0,0
545025,Nayagaon,24.57207414,74.76163873,0,0,0,0,0,0,0
546004,Nayapura Toll Plaza,23.51654435,75.06647896,0,0,0,0,0,0,0
360024,Neelambur,11.060944,77.088928,0,0,0,0,0,0,0
546000,Neemthur Toll Plaza,24.52307888,75.80906146,0,0,0,0,0,0,0
536055,Neopolis,17.41076389,78.31533611,0,0,0,0,0,0,0
546031,Newada Toll Plaza,26.70810843,80.12049271,0,0,0,0,0,0,0
540045,Nidhhona Toll Plaza,19.88447787,75.8456117,0,0,0,0,0,0,0
556004,Nilavagilu Toll Plaza,12.66483793,76.08815683,0,0,0,0,0,0,0
536212,Nimbahrda (Dhinwa) Toll Plaza,24.61086145,74.64840501,0,0,0,0,0,0,0
540056,Nimbvali Toll Plaza,19.2094,73.093948,0,0,0,0,0,0,0
545040,Ninora Toll Plaza,23.08143038,75.817785,0,0,0,0,0,0,0
320106,Noida Plaza DME Km 1400,28.63432597,77.38989303,0,0,0,0,0,0,0
312045,Nuh,28.179226,77.074981,0,0,0,0,0,0,0
556010,Obalapura Toll Plaza,13.43620429,77.1609632,0,0,0,0,0,0,0
536145,Omerga Border Check Post,17.49042458,76.45076839,0,0,0,0,0,0,0
556060,Orai Km 174,25.92656587,79.36232901,0,0,0,0,0,0,0
340041,Osargaon Toll Plaza,16.17465604,73.69277035,0,0,0,0,0,0,0
312065,Pabanawa Toll Plaza,29.90950529,76.64719421,0,0,0,0,0,0,0
570012,Padiyara Toll Plaza,27.91643683,74.55449804,0,0,0,0,0,0,0
545042,Pagara-GunaCantt,24.65083988,77.42244814,0,0,0,0,0,0,0
560016,Palavedu,13.14004241,80.05307264,0,0,0,0,0,0,0
536168,Palli,26.93055295,72.67058724,0,0,0,0,0,0,0
570014,Pallu Toll Plaza,28.95215408,74.22479797,0,0,0,0,0,0,0
545077,Palsud Plaza,21.8135737,74.97456084,0,0,0,0,0,0,0
312046,Palwal,28.10232832,77.30511418,0,0,0,0,0,0,0
545045,Pandola,25.56639508,76.65306684,0,0,0,0,0,0,0
536291,Panhori Toll Plaza,27.44341245,77.22970485,0,0,0,0,0,0,0
545086,Panna Amanganj Toll Plaza,24.65667273,80.15552888,0,0,0,0,0,0,0
556014,Papanashi,15.35881513,75.68736821,0,0,0,0,0,0,0
570029,Papri Toll,27.71390375,76.74287573,0,0,0,0,0,0,0
345095,Para Fee Plaza,26.6732246,78.72984576,0,0,0,0,0,0,0
536138,Pardi Makta TP,19.33532104,77.38796869,0,0,0,0,0,0,0
320105,Partapur Plaza DME Km 5900,28.89641774,77.64490834,0,0,0,0,0,0,0
570023,Patan Gudla Plaza,25.2856,75.897097,0,0,0,0,0,0,0
536245,Patharahata Toll Plaza,24.35231679,80.79702787,0,0,0,0,0,0,0
312041,Patodi,28.39148398,76.86815957,0,0,0,0,0,0,0
536045,Pattana,17.39703318,76.70639083,0,0,0,0,0,0,0
550011,PeddaAmberpet,17.31982841,78.65607883,0,0,0,0,0,0,0
550015,Peddagolconda,17.20405618,78.39781311,0,0,0,0,0,0,0
560001,Perungudi Toll Plaza,12.95633442,80.24334614,0,0,0,0,0,0,0
536300,Phailipura Toll Plaza,26.6589458,76.99995066,0,0,0,0,0,0,0
536147,Pimpalkutti Border Check Post,19.82255439,78.57523518,0,0,0,0,0,0,0
